,publisher_name,publisher_id
1033,McGraw-Hill Companies,1033
1034,Viking,1034
1035,HarperResource,1035
1036,McGraw-Hill Trade,1036
1037,Free Software Foundation,1037
1038,Wiley,1038
1039,O'Reilly,1039
1040,University of Pennsylvania Press,1040
1041,Garrett County Press,1041
1042,Viking Penguin,1042
1043,A. Mondadori,1043
1044,W.W. Norton &amp; Company Ltd,1044
1045,Addison-Wesley Pub Co,1045
1046,La Table ronde,1046
1047,Brooking International,1047
1048,Fair Oaks Press,1048
1049,Prometheus Books,1049
1050,Deadwood Pub Ltd,1050
1051,Harcourt Childrens Books,1051
1052,Travelers' Tales Guides,1052
1053,Kensington Pub Corp,1053
1054,Kensington Pub Corp (Mm),1054
1055,Brazos Press,1055
1056,Servant Publications,1056
1057,Saint Anthony Messenger Press and Franciscan,1057
1058,Island Nation Press,1058
1059,Hampton Roads Publishing Company,1059
1060,J. S. Sanders and Company,1060
1061,Hamish Hamilton,1061
1062,Stylus Pub Llc,1062
1063,Child's Play International Ltd,1063
1064,Ragged Bears,1064
1065,PLUTO PRESS,1065
1066,Havill Pr,1066
1067,Murdoch Books UK,1067
1068,Addison Wesley Publishing Company,1068
1069,Carroll &amp; Graf Publishers,1069
1070,Everymans Library,1070
1071,Delta Trade Paperbacks,1071
1072,Arkana,1072
1073,Vermilion,1073
1074,Distributed by Sterling Pub,1074
1075,Bookmart,1075
1076,Parragon Publishing,1076
1077,Meredith Books,1077
1078,Pitman,1078
1079,Chelsea House Pub,1079
1080,Time Warner Paperbacks,1080
1081,Pattloch,1081
1082,Denlingers Pub Ltd,1082
1083,Belknap Press,1083
1084,Odonian Press,1084
1085,Parallax Press,1085
1086,International Marine/Ragged Mountain Press,1086
1087,Allison &amp; Busby,1087
1088,Hodder Wayland,1088
1089,STRAPLESS,1089
1090,Deuticke,1090
1091,Schneekluth,1091
1092,Black Swan,1092
1093,Deutsche Verlags-Anstalt,1093
1094,Goldmann Verlag,1094
1095,Rowholt Verlag Gmbh,1095
1096,UGE 10/18,1096
1097,Hatje Cantz Publishers,1097
1098,Coastal Carolina Press,1098
1099,Bell Pub. Co.,1099
1100,Macmillan Computer Pub,1100
1101,Cisco Press,1101
1102,Beaufort Books Inc,1102
1103,Andres Bello,1103
1104,Nbm Pub Co,1104
1105,Authorhouse,1105
1106,Grupo Anaya Comercial,1106
1107,Centro de la Cultura Canaria,1107
1108,Coronet Books &amp; Publications,1108
1109,Meteor Publishing Corporation,1109
1110,Oscar Italian,1110
1111,Kent State Univ Pr,1111
1112,West End Press,1112
1113,Naiad Press,1113
1114,Calyx Books,1114
1115,University of Arizona Press,1115
1116,Univ of Arizona Pr,1116
1117,Incommunicado Press,1117
1118,Morrow,1118
1119,Aunt Lute Books,1119
1120,scholastic,1120
1121,"Ullstein-Taschenbuch-Verlag, Zweigniederlassung der Ullstein Buchverlage GmbH",1121
1122,Trans-Atlantic Publications,1122
1123,Sheldon Press,1123
1124,Rizzoli - RCS Libri,1124
1125,Edilesa,1125
1126,International Specialized Book Services,1126
1127,Galleria Gottardo,1127
1128,Ameghino,1128
1129,Residenz,1129
1130,Paulist Press,1130
1131,Biblioteca universale Rizzoli,1131
1132,Adelphi Book Shop Ltd,1132
1133,Green River Pub,1133
1134,Magna Large Print Books,1134
1135,Edimat Libros,1135
1136,Aims Intl Books,1136
1137,AMI Books,1137
1138,Broadman &amp; Holman Publishers,1138
1139,Dell Publishing,1139
1140,Harrington Park Press,1140
1141,Alyson Pubns,1141
1142,Mastermedia Publishing Company,1142
1143,Wildcat Press,1143
1144,Penguin Highbridge Audio,1144
1145,Ocean Tree Books,1145
1146,Out There Press,1146
1147,"Stuart, Tabori and Chang",1147
1148,Univ of Chicago Pr,1148
1149,Aslan Publishing,1149
1150,Kurtzman Sales Inc,1150
1151,Independent Music Press,1151
1152,Everyman Publishers,1152
1153,Laurel,1153
1154,North River Press,1154
1155,"Insel, Frankfurt",1155
1156,Ullstein,1156
1157,"Reclam, Leipzig",1157
1158,Bonzobucks &amp; Books Pub,1158
1159,NewSage Press,1159
1160,Perennial Classics,1160
1161,Bantam Doubleday Dell Publishing Group,1161
1162,Red Deer Press,1162
1163,Urano Ediciones S.A.,1163
1164,Fireside Books,1164
1165,Summit University Press,1165
1166,Totem Books,1166
1167,Gold Leaf Press (MI),1167
1168,Liguori/Triumph,1168
1169,Mercury Publishing (NC),1169
1170,Whitaker House,1170
1171,Charles T. Banford Company,1171
1172,Wellspring/Ballantine,1172
1173,Aquarian Press,1173
1174,Barnes &amp; Noble Inc,1174
1175,Allen &amp; Unwin,1175
1176,Sterling Pub Co Inc,1176
1177,Simon and Schuster,1177
1178,Llumina Press,1178
1179,Penguin,1179
1180,Blue Mountain Arts,1180
1181,Points French,1181
1182,Citadel Trade,1182
1183,HarperCollins UK,1183
1184,Rocher,1184
1185,MIT Press,1185
1186,McGraw-Hill/Contemporary Books,1186
1187,Harpercollins Canada,1187
1188,Lonely Planet,1188
1189,Editions Flammarion,1189
1190,Jose Corti,1190
1191,MÃ?Â©tailiÃ?Â©,1191
1192,European Book Co,1192
1193,Presses pocket,1193
1194,T A N Books &amp; Publishers,1194
1195,Playboy Mass Market Paperbacks,1195
1196,St Martins Pr (Mm),1196
1197,Wilshire Book Company,1197
1198,Bassermann,1198
1199,Jonlin Books,1199
1200,Napoleon Publishing,1200
1201,Northlight Communications,1201
1202,Penguin (Non-Classics),1202
1203,PaperStar Book,1203
1204,The MIT Press,1204
1205,Pearson Professional Education,1205
1206,Marsilio Editori,1206
1207,A. Mondadori editore,1207
1208,Rizzoli,1208
1209,"Penguin Books, Limited (UK)",1209
1210,William Heinemann,1210
1211,Icon Books,1211
1212,BBC,1212
1213,Element Books Ltd,1213
1214,Coronet Books,1214
1215,Temas de Hoy,1215
1216,Shi Bao,1216
1217,Crown Publishing Group (NY),1217
1218,Bear &amp; Company,1218
1219,Lucis Publishing Company,1219
1220,Collins,1220
1221,Little Bookroom,1221
1222,Collectors Press,1222
1223,WND Books,1223
1224,Carol Publishing Corporation,1224
1225,Arbor House,1225
1226,Nouvelles Editions,1226
1227,Angus &amp; Robertson,1227
1228,Moyer Bell Ltd.,1228
1229,Que,1229
1230,Putnam Adult,1230
1231,Better Homes and Gardens Books,1231
1232,Cq Products,1232
1233,Betty Crocker,1233
1234,Guinness World Records Ltd.,1234
1235,Amsco School Pubns Inc,1235
1236,Theatre Communications Group,1236
1237,Marian Wood Book,1237
1238,Pagefree Publishing,1238
1239,Cork Hill Press,1239
1240,Wiley Publishing,1240
1241,Talk Miramax Books,1241
1242,Pemberley Press,1242
1243,Heartsong Presents,1243
1244,Heartstone,1244
1245,Safe Goods/New Century Publishing 2000,1245
1246,Bantam Books (Mm),1246
1247,Galahad Books,1247
1248,Element Books Ltd.,1248
1249,Mosby Publication,1249
1250,University of Queensland Press,1250
1251,Diamond/Charter,1251
1252,Arrow (A Division of Random House Group),1252
1253,Bulfinch,1253
1254,Athenum,1254
1255,Schoenhofs Foreign Books,1255
1256,Folio,1256
1257,Mille et Une Nuits,1257
1258,A.Mondadori,1258
1259,Schoenhof Foreign Books Inc,1259
1260,Editions 10/19,1260
1261,Bompiani,1261
1262,"Allen &amp; Unwin Pty., Limited (Australia)",1262
1263,Hannover House USA,1263
1264,Main Street,1264
1265,Disney Press,1265
1266,Abdo &amp; Daughters Publishing,1266
1267,Silver Burdett Pr,1267
1268,Jump Sun,1268
1269,Seashell Books,1269
1270,University Press of Kentucky,1270
1271,Berkeley Books,1271
1272,Weidenfeld and Nicolson,1272
1273,"C. W. Daniel Company, Ltd.",1273
1274,Lester Pub Ltd,1274
1275,Firefly Books (J),1275
1276,Groundwood Books,1276
1277,Villard,1277
1278,Wordsworth Editions Ltd,1278
1279,Turpial,1279
1280,Alba,1280
1281,Ronsel,1281
1282,Orion Publishing Co,1282
1283,Warner Futura,1283
1284,Little Simon,1284
1285,Bridge of Love Publications UK,1285
1286,Titan Books,1286
1287,Bernard Babani (Publishing) Ltd,1287
1288,"Editorial Edaf, S.A.",1288
1289,Springer-Verlag,1289
1290,SAMS,1290
1291,Rowohlt Taschenbuch Verlag GmbH,1291
1292,Wheeler Publishing,1292
1293,Subterranean Press,1293
1294,American Book Publishing Group,1294
1295,Arena,1295
1296,Crown Publishers,1296
1297,Front Street,1297
1298,Mutual Pub,1298
1299,Cool Springs Press,1299
1300,Muchnik Editores,1300
1301,Coffee House Press,1301
1302,Northfield Press,1302
1303,National Book Network,1303
1304,Time Inc Home Entertainment,1304
1305,Barrons Educational Series Inc,1305
1306,Humble Creek,1306
1307,"Barclay Books, LLC",1307
1308,"Banta &amp; Pool Literary Properties, LLC",1308
1309,Jain Publishing Company,1309
1310,Light Works Pub,1310
1311,University Press of New England,1311
1312,TurkeyFoot Press,1312
1313,Lippincott Williams &amp; Wilkins,1313
1314,Osprey Publishing (UK),1314
1315,Baker Pub Group,1315
1316,Paperjacks,1316
1317,Hodder &amp; Stoughton Ltd,1317
1318,Sphere Books Limited,1318
1319,McArthur &amp; Company,1319
1320,HarperCollins Entertainment,1320
1321,American College of Obstetricians &amp; Gynecolog,1321
1322,Harvard Common Press,1322
1323,Henry Holt and Co.,1323
1324,Corgi Adult,1324
1325,Toby Press,1325
1326,I.M.P. Fiction,1326
1327,Second Story Press,1327
1328,Open Court Publishing Company,1328
1329,Holmes Publishing Group,1329
1330,Harperentertn,1330
1331,Book Peddlers,1331
1332,McGraw-Hill Osborne Media,1332
1333,Tommy Nelson,1333
1334,Crossroad Publishing Company,1334
1335,PublishAmerica,1335
1336,Pointe Pubs,1336
1337,Passport Books,1337
1338,NTC/Contemporary Publishing,1338
1339,Limelight Editions,1339
1340,Turnstone Press,1340
1341,Insomniac Press,1341
1342,Faber and Faber Ltd,1342
1343,Bess Press,1343
1344,Waveland Press,1344
1345,BOA Editions,1345
1346,Duke University Press,1346
1347,iUniverse.com,1347
1348,Birch Brook Press,1348
1349,Alianza Editorial,1349
1350,Diana,1350
1351,McClelland &amp; Stewart Ltd,1351
1352,Studio Loplop,1352
1353,Wiley John &amp; Sons,1353
1354,Kogan Page,1354
1355,Financial Times Prentice Hall,1355
1356,Firebird Distributing,1356
1357,Viking Press,1357
1358,Essence Communications,1358
1359,Wilhelm Goldmann Verlag GmbH,1359
1360,Rodale Books,1360
1361,Palgrave Macmillan,1361
1362,Liamworks,1362
1363,distributed by Harper &amp; Row,1363
1364,Dragonfly Books,1364
1365,Siruela,1365
1366,Grupo Oceano,1366
1367,Debols!llo,1367
1368,Pubs Wholesale,1368
1369,Simon Schuster,1369
1370,Anchor (UK),1370
1371,Minerva Press Ltd.,1371
1372,Harvest House Pub,1372
1373,Continental Book Co Inc,1373
1374,Ideal Foreign Books,1374
1375,The International Library of Poetry,1375
1376,Natl Reference Inst Pubns,1376
1377,Tsar Publications,1377
1378,Fine Edge Publications,1378
1379,H B Fenn &amp; Co,1379
1380,Granite Impex Ltd,1380
1381,NeWest Press,1381
1382,Bridge Works Publishing Company,1382
1383,Diffusion Hachette,1383
1384,Rutgers Univ Pr,1384
1385,Blue Dolphin Publishing,1385
1386,Oneworld Publications,1386
1387,Peta Publications,1387
1388,E.P. Dutton,1388
1389,Betterway Books,1389
1390,Bluedoor Publishing,1390
1391,Ocean Cruise Guides,1391
1392,Dove Books,1392
1393,Crossroad General Interest,1393
1394,Recorded Books,1394
1395,Outlet Books Company,1395
1396,Destiny Books,1396
1397,EdiÃ§Ãµes ASA,1397
1398,Kodansha International (JPN),1398
1399,"Earthlight Press, Limited",1399
1400,Good News Publishers,1400
1401,Chariot Victor Publishing,1401
1402,Crossway Books,1402
1403,Adventist Book Center New Jersey,1403
1404,Steerforth Press,1404
1405,Bloomsbury Publishing Plc,1405
1406,Taylor Trade Publishing,1406
1407,Headline Book Publishing,1407
1408,Academy Chicago Publishers,1408
1409,HSA Publications,1409
1410,Lomond Publications Inc,1410
1411,Third World Press,1411
1412,U.S. Games Systems,1412
1413,Constable and Company Ltd,1413
1414,Boru Books,1414
1415,American Federation of Astrologers,1415
1416,Ravensburger Buchverlag,1416
1417,Apple Classics (Scholastic),1417
1418,"Fresh Squeezed Books, LLC",1418
1419,Mentor Books,1419
1420,Dell Pub,1420
1421,T S R,1421
1422,Turner,1422
1423,"ConsejerÃ­a EducaciÃ³n y Cultura, DirecciÃ³n General de AcciÃ³n Cultural",1423
1424,White Wolf Pub,1424
1425,Pomegranate Communications,1425
1426,Smithmark Publishers,1426
1427,First Glance Books,1427
1428,Akron Art Museum,1428
1429,Sierra Club Books,1429
1430,Macmillan,1430
1431,Simon &amp; Schuster Adult Publishing Group,1431
1432,Random House~childrens,1432
1433,Walker &amp; Co,1433
1434,Grijalbo,1434
1435,P.O.L.,1435
1436,Barnes &amp; Noble,1436
1437,Crescent Books,1437
1438,Eckankar,1438
1439,United States Institute of Peace,1439
1440,Avenel Books,1440
1441,Marlboro Press,1441
1442,Anatolian Treasures,1442
1443,Cardoza,1443
1444,Pegasus Publications,1444
1445,Biblioteca Universale Rizzoli,1445
1446,Bethany House,1446
1447,Houghton Mifflin School,1447
1448,Silhouette Books,1448
1449,PaperJacks,1449
1450,Scholastic Inc.School Market Edition,1450
1451,Volo Paperbacks,1451
1452,Merriam Webster,1452
1453,General Distribution Services,1453
1454,Cassell,1454
1455,Marion Boyars Publishers,1455
1456,Imprint Books,1456
1457,Ladybug Pub Llc,1457
1458,Reignbow,1458
1459,Little Apple Books (Scholastic),1459
1460,Random House Childrens Pub (Mm),1460
1461,Scholastic Inc.,1461
1462,Seix Barral,1462
1463,Schoenhofsforeign Books Inc,1463
1464,Arrow,1464
1465,Obsidian Pub Pr,1465
1466,Silverback Books,1466
1467,Cantwell Hamilton Pr,1467
1468,3f Publications,1468
1469,Necro Pubns,1469
1470,Cemetery Dance Pubns,1470
1471,Bloodletting Pr,1471
1472,Overlook Connection Press,1472
1473,Ateneo De Manila Univ Pr,1473
1474,Luso Brazilian Books,1474
1475,Aguilar,1475
1476,Errepar,1476
1477,Longseller,1477
1478,Lectorum Pubns (Adult),1478
1479,Ariel,1479
1480,Orchard Books (NY),1480
1481,Irish Books &amp; Media,1481
1482,Harcourt Young Classics,1482
1483,Gallimard Jeunesse,1483
1484,"Talonbooks, Ltd.",1484
1485,Prentice Hall (Sd),1485
1486,Black Rose Books,1486
1487,University of British Columbia Press,1487
1488,Harbour Pub Co,1488
1489,Nelson Canada,1489
1490,Phoenix Press (UK),1490
1491,Attack International,1491
1492,Women's Press,1492
1493,Lorenz Books,1493
1494,Ondorisha Publishers,1494
1495,Zander eBooks,1495
1496,"Holt, Rinehart and Winston",1496
1497,Hoffmann und Campe,1497
1498,Sophia Institute Press,1498
1499,Sterling,1499
1500,"Landoll, Inc.",1500
1501,Bookpartners,1501
1502,Kidsbooks,1502
1503,Grolier Book Club Edition,1503
1504,Zondervan (J),1504
1505,"Precious Life Books, Incorporated",1505
1506,Kingfisher,1506
1507,Austin &amp; Nelson,1507
1508,"\Otokar Kersovani\""""",1508
1509,Znanje,1509
1510,House of Stratus,1510
1511,Smooch,1511
1512,Chariot Victor Pub,1512
1513,Demeter Press,1513
1514,Global Book Publisher,1514
1515,Drew Marketing &amp; Productions,1515
1516,Tyndale House Pub,1516
1517,De Arbeiderspers,1517
1518,Marlowe &amp; Company,1518
1519,S. Fischer,1519
1520,Schroeder M.V.,1520
1521,Carl Hanser Verlag,1521
1522,Hanser Belletristik,1522
1523,Hard Shell Word Factory,1523
1524,H.N. Abrams,1524
1525,Rob Weisbach Books,1525
1526,Magellan Press (TN),1526
1527,Chicken House,1527
1528,HarperCollins Canada,1528
1529,Abingdon Press,1529
1530,Bantam Pr Ltd,1530
1531,Podium,1531
1532,Kings Court Communications,1532
1533,Wydawn. Literackie,1533
1534,"List, Verlag GmbH &amp; Co. KG Paul",1534
1535,Ullstein Buchverlage GmbH &amp; Co. KG / Ullstein Tas,1535
1536,Arche Verlag,1536
1537,List Tb.,1537
1538,Harmony Books,1538
1539,Louisiana State University Press,1539
1540,Word,1540
1541,New Leaf Pr,1541
1542,Fawcett Popular Books,1542
1543,Branson Creek Press,1543
1544,River Road Press (MO),1544
1545,Intercultural Press,1545
1546,Barney Publishing,1546
1547,Dressler Verlag,1547
1548,Le Livre de poche,1548
1549,Virago,1549
1550,Bloomsbury USA,1550
1551,Consumers Union U.S.,1551
1552,Fleming H. Revell Company,1552
1553,Carlsen,1553
1554,Compass Books,1554
1555,Bantam Books for Young Readers,1555
1556,Palisades,1556
1557,Angsana Books,1557
1558,Bantam Skylark Book,1558
1559,McGraw-Hill/Contemporary,1559
1560,Blast Books,1560
1561,Writers &amp; Readers Publishing,1561
1562,Leathers Publishing,1562
1563,Llewellyn Espanol,1563
1564,Banner of Truth,1564
1565,Thunder Bay Press (CA),1565
1566,Baker Books,1566
1567,Critics Choice Paperbacks/Lorevan Publishing,1567
1568,Red Wheel,1568
1569,Kein &amp; Aber,1569
1570,Beyond Words Publishing,1570
1571,Topaz,1571
1572,Coach House,1572
1573,Harperperennial,1573
1574,Editorial Planeta,1574
1575,L. Stuart,1575
1576,Books on Tape,1576
1577,Minerva,1577
1578,"Scott, Foresman",1578
1579,Gayot,1579
1580,Coriolis Group Books,1580
1581,Crown Publishing Group,1581
1582,"Women's Press, Ltd. (UK)",1582
1583,"Dell Publishing Co., Inc.",1583
1584,Perennial (HarperCollins),1584
1585,Frederick Fell Publishers,1585
1586,Britain Books,1586
1587,Vintage/Ebury (A Division of Random House Group),1587
1588,Novello Festival Press,1588
1589,RiverOak Publishing,1589
1590,Welcome Rain,1590
1591,Johnson Books,1591
1592,Rhapsody Press,1592
1593,National Writers Press,1593
1594,Soft Skull Press,1594
1595,Fount,1595
1596,Sheridan Square Press,1596
1597,Thirsty Books,1597
1598,Portfolio,1598
1599,"2nd Avenue Publishing, Inc.",1599
1600,Rockhouse Press,1600
1601,Five Star (ME),1601
1602,Xerais,1602
1603,New Canadian Library,1603
1604,Harrison House,1604
1605,"Cedar Fort, Inc",1605
1606,Deseret Book Co,1606
1607,Salamander Books Ltd,1607
1608,Foxrock Books,1608
1609,Hunter Publishing+inc,1609
1610,Burford Books,1610
1611,Dutton Children's Books,1611
1612,Tundra Books (NY),1612
1613,QuÃ©bec AmÃ©rique,1613
1614,"Comex Systems, Incorporated",1614
1615,DK Ink,1615
1616,Abbeville Press,1616
1617,Navpress Publishing Group,1617
1618,Sterling Pub. Co,1618
1619,Navpress,1619
1620,Brown Books,1620
1621,Amer Book Pub,1621
1622,River Publishing,1622
1623,Made E-Z Products,1623
1624,Avery Publishing Group,1624
1625,Image F/X Publications,1625
1626,John Edward (HAYLO),1626
1627,"Icon Group International, Inc.",1627
1628,Firebird Books,1628
1629,Cliff Street Books,1629
1630,Simon &amp; Schuster Merchandise &amp;,1630
1631,Pearson Education POD,1631
1632,Wide World Publishing,1632
1633,Warner,1633
1634,GuildAmerica Books,1634
1635,Dorchester Publishing Company,1635
1636,"KrÃ?Â¼ger, Frankfurt",1636
1637,Labyrint,1637
1638,Eumo Editorial,1638
1639,Heinle &amp; Heinle Publishers,1639
1640,Autrement,1640
1641,Univ Puerto Rico Pr,1641
1642,Taifa,1642
1643,Archipel,1643
1644,L'Aventurine,1644
1645,Era,1645
1646,Ticknor &amp; Fields,1646
1647,Harper SanFrancisco,1647
1648,Backinprint.com,1648
1649,Sky Blue Press,1649
1650,Black Swab,1650
1651,Econ Tb.,1651
1652,Langen/MÃ?Â¼ller,1652
