,author_name,author_id
1052,Steve Martin,1052
1053,Banana Yoshimoto,1053
1054,Ann Rae Jonas,1054
1055,Readers Digest,1055
1056,Joseph Campbell,1056
1057,Dyanne Gibson,1057
1058,Isaac Asimov,1058
1059,Bruce Coville,1059
1060,TERRY BROOKS,1060
1061,Edwidge Danticat,1061
1062,Joe R. Lansdale,1062
1063,ARTURO PEREZ-REVERTE,1063
1064,Sheila O'Connor,1064
1065,ERIK LARSON,1065
1066,Saul Bellow,1066
1067,Dan Millman,1067
1068,Ned Vizzini,1068
1069,Laurie Halse Anderson,1069
1070,Chris Wooding,1070
1071,Mary McGarry Morris,1071
1072,Brian O'Leary,1072
1073,F. David Peat,1073
1074,L. Ron Hubbard,1074
1075,Stephen Coonts,1075
1076,JOHN WHITMAN,1076
1077,Peter Kummer,1077
1078,Sven Regener,1078
1079,Wendy Leigh,1079
1080,Dorothy Sterling,1080
1081,Frances Hodgson Burnett,1081
1082,B. K. S. Iyengar,1082
1083,Kate Atkinson,1083
1084,Susan M. McIntosh,1084
1085,Paul Gross,1085
1086,Diane Muldrow,1086
1087,Robert Bloch,1087
1088,Mollie Molay,1088
1089,Grace Colling,1089
1090,Judy Blume,1090
1091,Jonathan Rabb,1091
1092,Patrick Robinson,1092
1093,ROBERT T. BAKKER,1093
1094,Fred Saberhagen,1094
1095,Richard Moran,1095
1096,Michael Dimercurio,1096
1097,Wilkie Collins,1097
1098,Raymond Cloutier,1098
1099,Randall Wallace,1099
1100,Rhoda Huffey,1100
1101,CALVIN TRILLIN,1101
1102,Rachel Simon,1102
1103,Nick Earls,1103
1104,Carol Emshwiller,1104
1105,Tom Robbins,1105
1106,Edith Konecky,1106
1107,JONATHAN HARR,1107
1108,Kristin Hannah,1108
1109,Ayn Rand,1109
1110,MARGARET ATWOOD,1110
1111,ALEXANDRE DUMAS,1111
1112,Dorothy Garlock,1112
1113,Whitney Otto,1113
1114,Michael Cunningham,1114
1115,Diane Ackerman,1115
1116,Susan Isaacs,1116
1117,Douglas Preston,1117
1118,Kim Stanley Robinson,1118
1119,William Safire,1119
1120,Leslie Glass,1120
1121,F.Scott Fitzgerald,1121
1122,Cathy Cash Spellman,1122
1123,Grace Slick,1123
1124,Jerry Bledsoe,1124
1125,Jane Sigaloff,1125
1126,Marian Keyes,1126
1127,Stephen Fried,1127
1128,Melissa Rossi,1128
1129,Jackie Collins,1129
1130,Drew Barrymore,1130
1131,Carrie Alexander,1131
1132,Lori Handeland,1132
1133,Debra Salonen,1133
1134,Deborah Laake,1134
1135,Margaret Way,1135
1136,Marisa Carroll,1136
1137,Eduardo Duran,1137
1138,Dave Eggers,1138
1139,Hernando De Soto,1139
1140,Julie Miller,1140
1141,Jasper Fforde,1141
1142,Wendy Holden,1142
1143,Sebastian Faulks,1143
1144,SUE MARGOLIS,1144
1145,Dora Levy Mossanen,1145
1146,Sheri Holman,1146
1147,Jacqueline Susann,1147
1148,Stephanie Laurens,1148
1149,Jane Mendelsohn,1149
1150,Madge Swindells,1150
1151,Richard George Adams,1151
1152,John Colapinto,1152
1153,Ildiko Kurthy,1153
1154,John McPhee,1154
1155,Kurt Vonnegut,1155
1156,Veronique Vienne,1156
1157,SANDOR MARAI,1157
1158,Mark A. S. McMenamin,1158
1159,Nancy K Robinson,1159
1160,Jillian Lund,1160
1161,Ann Rinaldi,1161
1162,Scott O'Dell,1162
1163,THOMAS ROCKWELL,1163
1164,Louise Plummer,1164
1165,Dave Duncan,1165
1166,Richard Awlinson,1166
1167,Scott Ciencin,1167
1168,Patricia Kennealy-Morrison,1168
1169,Julie E. Czerneda,1169
1170,Eva Heller,1170
1171,Jan McDaniel,1171
1172,Genell Dellin,1172
1173,Betty Neels,1173
1174,Barbara Dolan,1174
1175,Viveca Carlysle,1175
1176,Judy Jackson,1176
1177,Lewis Orde,1177
1178,Beatrice Sparks,1178
1179,Peter Mayle,1179
1180,Philip Kindred Dick,1180
1181,Douglas Kennedy,1181
1182,Philip K. Dick,1182
1183,Dick,1183
1184,Aldous Huxley,1184
1185,Edgar Allan Poe,1185
1186,Mark Z. Danielewski,1186
1187,Laurent Vicomte,1187
1188,Jean Bonnefoy,1188
1189,Philip K. (Philip Kindred) Dick,1189
1190,Albert Camus,1190
1191,Stan Berenstain,1191
1192,A. J. Wood,1192
1193,Sunny Griffin,1193
1194,Disney Enterprises Inc,1194
1195,Maida Silverman,1195
1196,Jean Giraudoux,1196
1197,Nicholas Ross,1197
1198,Lynne Reid Banks,1198
1199,Carolyn Wheat,1199
1200,DAN SIMMONS,1200
1201,Ros Stanley,1201
1202,R. L. Stine,1202
1203,Steve Barlow,1203
1204,Katherine Applegate,1204
1205,Anonimo,1205
1206,Matthew F Christopher,1206
1207,Marilyn Penovich Friend,1207
1208,Brian Herbert,1208
1209,C. A. Stephens,1209
1210,Mary Evans O'Keefe Gravalos,1210
1211,Randall Rothenberg,1211
1212,Enos A. Mills,1212
1213,JOHN FITZGERALD,1213
1214,Sebastiano Vassalli,1214
1215,Patrick McGrath,1215
1216,William Kotzwinkle,1216
1217,Vincent Bugliosi,1217
1218,Mark Richard,1218
1219,Ben Elton,1219
1220,Ltd Editorial Staff Publication International,1220
1221,MARY DORIA RUSSELL,1221
1222,MacDonald Harris,1222
1223,Lawrence Goldstone,1223
1224,Leslie Land,1224
1225,Rikki Ducornet,1225
1226,VICTOR HUGO,1226
1227,Jennifer Egan,1227
1228,Dodie Smith,1228
1229,Doug  Lowe,1229
1230,Arlene Eisenberg,1230
1231,JANE GREEN,1231
1232,Gary Ezzo,1232
1233,Dennis Rainey,1233
1234,David Gardner,1234
1235,Joan D. Vinge,1235
1236,R. A. MacAvoy,1236
1237,Brooke Stevens,1237
1238,Ann B. Ross,1238
1239,Adriana Trigiani,1239
1240,BEBE MOORE CAMPBELL,1240
1241,Barbara Corcoran,1241
1242,Amy Hassinger,1242
1243,Erica Jong,1243
1244,Diana Palmer,1244
1245,J.R.R. Tolkien,1245
1246,Rebecca Godfrey,1246
1247,Lois Battle,1247
1248,Allen Ginsberg,1248
1249,ANNE TYLER,1249
1250,Andrew M. Greeley,1250
1251,Rick Davis,1251
1252,Catholic Church,1252
1253,Alfred McBride,1253
1254,Russell L. Ford,1254
1255,Robertson Davies,1255
1256,Bill Watterson,1256
1257,Jacqueline Kasun,1257
1258,Leslie Meier,1258
1259,Corinne T. Netzer,1259
1260,Stefano Benni,1260
1261,Alessandro Baricco,1261
1262,Alice Adams,1262
1263,Frederick Buechner,1263
1264,Max Frisch,1264
1265,Thomas Pynchon,1265
1266,Veronika Martenova Charles,1266
1267,Ron L. Hubbard,1267
1268,Doris Pilkington,1268
1269,Stephen Gallagher,1269
1270,Robert Louis Stevenson,1270
1271,Edwina Currie,1271
1272,Donald A. Mackenzie,1272
1273,Jules Verne,1273
1274,Laurie Lee,1274
1275,Sam Siciliano,1275
1276,Joe Haldeman,1276
1277,Leon Uris,1277
1278,Anatoli Boukreev,1278
1279,Steve Lewis,1279
1280,Len Deighton,1280
1281,Dale L. Anderson,1281
1282,William Gerald Golding,1282
1283,William J. Mann,1283
1284,Laurell K. Hamilton,1284
1285,James Reese,1285
1286,Judge Judy Sheindlin,1286
1287,Manil Suri,1287
1288,VICTORIA SULLIVAN,1288
1289,Kingsley Amis,1289
1290,Dale Cooper,1290
1291,Scott Walker,1291
1292,Catherine Clement,1292
1293,Colm Toibin,1293
1294,Joe Weber,1294
1295,Caleb Carr,1295
1296,Stephen Baxter,1296
1297,Augusten Burroughs,1297
1298,Mark Dunn,1298
1299,William Carpenter,1299
1300,David Eddings,1300
1301,BELVA PLAIN,1301
1302,John Case,1302
1303,Donna Woolfolk Cross,1303
1304,JON KRAKAUER,1304
1305,Jon Krakauer,1305
1306,Mark Haddon,1306
1307,Michael Ryan,1307
1308,Robert K. Tanenbaum,1308
1309,Judi Lawson Wallace,1309
1310,Grierson,1310
1311,Peter J. D'Adamo,1311
1312,Helene Wiggin,1312
1313,Ira Levin,1313
1314,Norman Lindsay,1314
1315,Christina Lamb,1315
1316,Crichton Michael,1316
1317,Nancy Creagh Phelan,1317
1318,CHRIS BOHJALIAN,1318
1319,M. Scott Peck,1319
1320,M. M. Kaye,1320
1321,Sharon Creech,1321
1322,Christian Jacq,1322
1323,Dean Devlin,1323
1324,Dean Marney,1324
1325,Justine Ettler,1325
1326,Margaret Wise Brown,1326
1327,Shel Arensen,1327
1328,Amanda McKay,1328
1329,Carl Djerassi,1329
1330,Nuala O'Faolain,1330
1331,Lee Strobel,1331
1332,Sally Rains,1332
1333,various authors,1333
1334,Osuntoki,1334
1335,Burton Raffel,1335
1336,Terry McMillan,1336
1337,Don Lassiter,1337
1338,Jimmy Stewart,1338
1339,KEN WILBER,1339
1340,Bill Cosby,1340
1341,Ruth Gordon,1341
1342,Flannery O'Connor,1342
1343,Adrian Mitchell,1343
1344,Donald A. Davis,1344
1345,Leslie Marmon Silko,1345
1346,Robert S. Root-Bernstein,1346
1347,Joe Marcus,1347
1348,Dorothea Benton Frank,1348
1349,Agatha Christie,1349
1350,Anita Brookner,1350
1351,Beverly Jenkins,1351
1352,Daniel Hecht,1352
1353,Anita Daher,1353
1354,Stephen R. Lawhead,1354
1355,Robin A. White,1355
1356,Stephen White,1356
1357,Jeffrey Archer,1357
1358,Guy De Maupassant,1358
1359,Jonathan Kellerman,1359
1360,Robert Charles Wilson,1360
1361,Gilles Deleuze,1361
1362,Peter Weber,1362
1363,Thomas Gifford,1363
1364,Oscar Hijuelos,1364
1365,Taiping Shangdi,1365
1366,Harald Schmidt,1366
1367,Arman Danesh,1367
1368,Emma Callery,1368
1369,Donald Beman,1369
1370,Guinness Media Inc.,1370
1371,Adam Brate,1371
1372,Bob Levis,1372
1373,Maurice Gran,1373
1374,J Smith,1374
1375,CHERIE CARTER-SCOTT,1375
1376,Mark Victor Hansen,1376
1377,LENNART NILSSON,1377
1378,Courtland L. Bovee,1378
1379,David Freemantle,1379
1380,Sandra  Waddock,1380
1381,V.K. Narayanan,1381
1382,Michael Mische,1382
1383,Ann Douglas,1383
1384,Fergus Kelly,1384
1385,Norman Mailer,1385
1386,Geoff Ryman,1386
1387,Graham Greene,1387
1388,Gaston Leroux,1388
1389,Karlfried Durckheim,1389
1390,Stephanie Coontz,1390
1391,Laure Redmond,1391
1392,Donna Tartt,1392
1393,Lynda Barry,1393
1394,Fernando Iwasaki Cauti,1394
1395,Rafael Reig,1395
1396,Laurent Jouvet,1396
1397,Francesca Lia Block,1397
1398,Carol Higgins Clark,1398
1399,Andrew Pyper,1399
1400,Robert Atkins,1400
1401,Wendy Orr,1401
1402,Amy Ephron,1402
1403,Susan Vreeland,1403
1404,Alan Cumming,1404
1405,Christopher Russo,1405
1406,ANDREA DI ROBILANT,1406
1407,Alan Epstein,1407
1408,Federico Andahazi,1408
1409,Salley Vickers,1409
1410,RUSSELL MARTIN,1410
1411,Roger D. Masters,1411
1412,Andy Meisler,1412
1413,Ross King,1413
1414,MARC BROWN,1414
1415,Writer's Digest Books,1415
1416,Elaine Weinmann,1416
1417,Charles Sheffield,1417
1418,Lois McMaster Bujold,1418
1419,Iain Pears,1419
1420,John Barnes,1420
1421,JEAN M. AUEL,1421
1422,Joan Cleveland,1422
1423,"Wilson, III Simmons",1423
1424,Sherwood Kiraly,1424
1425,Frank Decaro,1425
1426,Robert Ludlum,1426
1427,Oliver Sacks,1427
1428,Virginia Woolf,1428
1429,Junko Wada,1429
1430,Diane Wolkstein,1430
1431,Alice Garrard,1431
1432,Janet Fitch,1432
1433,Pat Rodegast,1433
1434,Richard Dalby,1434
1435,William Hoffman,1435
1436,David Foster Wallace,1436
1437,Dav Pilkey,1437
1438,Clive James,1438
1439,Chuck Logan,1439
1440,Patrick Suskind,1440
1441,James Rollins,1441
1442,Minette Walters,1442
1443,FANNIE FLAGG,1443
1444,WILLIAM FAULKNER,1444
1445,Joseph Lederer,1445
1446,Joan Wolf,1446
1447,Dana Stabenow,1447
1448,R.D. Lawrence,1448
1449,John Updike,1449
1450,Tiffanie DeBartolo,1450
1451,Ryszard Kapuscinski,1451
1452,Kent Anderson,1452
1453,Rampa Lobsang,1453
1454,WILLIAM BERNHARDT,1454
1455,Ben Bova,1455
1456,Naomi Shihab Nye,1456
1457,Daniel Quinn,1457
1458,David J Tacey,1458
1459,Todd James Pierce,1459
1460,Kathleen Ann Goonan,1460
1461,Jeanette Winterson,1461
1462,Valerie Tripp,1462
1463,Christof Lees,1463
1464,John Saul,1464
1465,Val McDermid,1465
1466,Julie Garwood,1466
1467,Madeleine L'Engle,1467
1468,ANN PACKER,1468
1469,Gregory Frost,1469
1470,Larry Millett,1470
1471,Vilhelm Moberg,1471
1472,Gail Diven,1472
1473,Stephen Alter,1473
1474,Terri Windling,1474
1475,Michael Moorcock,1475
1476,Vikram Chandra,1476
1477,Chitra Banerjee Divakaruni,1477
1478,Bill Slavicsek,1478
1479,Richard L. Anderson,1479
1480,Jean Paul Sartre,1480
1481,Sara Pritchard,1481
1482,Ursula K. Le Guin,1482
1483,Neal Stephenson,1483
1484,Amit Chaudhuri,1484
1485,ROSALIND MILES,1485
1486,Stanley Gordon West,1486
1487,Sarah Caudwell,1487
1488,Irvine Welsh,1488
1489,Nelson DeMille,1489
1490,Phyllis Gotlieb,1490
1491,Dianna L. Paxson,1491
1492,Gail Godwin,1492
1493,Wynema McGowan,1493
1494,RICHARD WAGAMESE,1494
1495,Robert Haas,1495
1496,Wilma Yeo,1496
1497,Scott,1497
1498,Jayne Castle,1498
1499,Deric Longden,1499
1500,J. D. Robb,1500
1501,Katy Munger,1501
1502,Alex Dingwall-Main,1502
1503,Tony Buzan,1503
1504,Jose Luis Sampedro,1504
1505,Lawrence Durrell,1505
1506,Octavia E. Butler,1506
1507,Gloria Naylor,1507
1508,Mary Pipher,1508
1509,John O'Donohue,1509
1510,Jonathan D. Spence,1510
1511,Janet Kessel Fletcher,1511
1512,Roddy Doyle,1512
1513,Rita Golden Gelman,1513
1514,Alfred Huang,1514
1515,Tulku Thondup Rinpoche,1515
1516,Antonio Orejudo,1516
1517,MARION ZIMMER BRADLEY,1517
1518,Holly Black,1518
1519,Christopher Golden,1519
1520,Javier Marias,1520
1521,Jane Green,1521
1522,SANDRA BROWN,1522
1523,Charles Dickinson,1523
1524,Fay Robinson,1524
1525,Lee Magner,1525
1526,Marie Ferrarella,1526
1527,Pamela Bauer,1527
1528,Kim Mckade,1528
1529,J. K. Rowling,1529
1530,Katherine Garbera,1530
1531,Donna Kauffman,1531
1532,Judith Bowen,1532
1533,Heather Graham Pozzessere,1533
1534,Ron Burke,1534
1535,Nancy Warren,1535
1536,Rebecca Flanders,1536
1537,Jamie Denton,1537
1538,Curtiss Ann Matlock,1538
1539,Suzanne Simmons,1539
1540,Diane Farr,1540
1541,Robyn Carr,1541
1542,Margot Dalton,1542
1543,Janis Flores,1543
1544,Kate Welsh,1544
1545,Richard Parry,1545
1546,Richard P. Henrick,1546
1547,H. Jay Riker,1547
1548,Jean Heller,1548
1549,George C. Wilson,1549
1550,L. HEATH,1550
1551,Craig Thomas,1551
1552,Harry Homewood,1552
1553,Susanna Tamaro,1553
1554,J. D. Salinger,1554
1555,Aleramo,1555
1556,Noah Gordon,1556
1557,Jean Craighead George,1557
1558,June Stepansky,1558
1559,Laura Lippman,1559
1560,Philip Roth,1560
1561,William Styron,1561
1562,Roger Zelazny,1562
1563,Malcolm Hillier,1563
1564,T. Pratchett,1564
1565,Pierre Sansot,1565
1566,Primo Levi,1566
1567,Gabriel GarcÃ­a MÃ¡rquez,1567
1568,Cristina Garcia,1568
1569,Naomi Ragen,1569
1570,Janet Wallach,1570
1571,Carolyn G. Hart,1571
1572,Michael Collier,1572
1573,Barbara Pronin,1573
1574,Heather Arnel Paulsen,1574
1575,Stephen R. Covey,1575
1576,Joseph O'Connor,1576
1577,Anne Burton,1577
1578,Frances Fyfield,1578
1579,Dorothy Simpson,1579
1580,Connie May Fowler,1580
1581,Halim,1581
1582,Charles R. Schwab,1582
1583,Barbara Parker,1583
1584,Arto Paasilinna,1584
1585,Richard Dawkins,1585
1586,Frank Herbert,1586
1587,Peter Maas,1587
1588,American Psychiatric Association,1588
1589,Michael Shaara,1589
1590,Donna-Marie Pye,1590
1591,James W. Loewen,1591
1592,Anna Ludlow,1592
1593,Robert Jordan,1593
1594,Sigmund Freud,1594
1595,EUGEN HERRIGEL,1595
1596,St. Augustine,1596
1597,Stanley  Milgram,1597
1598,Sun Tzu,1598
1599,Miyamoto Musashi,1599
1600,Ray Axford,1600
1601,Kenneth Kushner,1601
1602,Elliott Hester,1602
1603,Libby Hathorn,1603
1604,Paul Temple,1604
1605,James Moloney,1605
1606,Dan Parkinson,1606
1607,Kathleen O'Neal Gear,1607
1608,Sophie Schallingher,1608
1609,Josephine Fairley,1609
1610,R. T. Burns,1610
1611,Poul Anderson,1611
1612,Buzz Aldrin,1612
1613,Andrew M Greeley,1613
1614,Beth Saulnier,1614
1615,Ted Conover,1615
1616,Jane Kirkpatrick,1616
1617,Mary Tatem,1617
1618,MITCH ALBOM,1618
1619,Tom Connor,1619
1620,George Carlin,1620
1621,Sarah Louise Delany,1621
1622,Melody Beattie,1622
1623,Harlan Coben,1623
1624,Richard Marcinko,1624
1625,William Bernhardt,1625
1626,Andrew Klavan,1626
1627,Brooke Siler,1627
1628,Matthew McKay,1628
1629,Laurence Roy Stains,1629
1630,David Hopkins,1630
1631,Mihaly Csikszentmihalyi,1631
1632,Lynne Truss,1632
1633,Paul Wilson,1633
1634,Joachim Appel,1634
1635,Whoopi Goldberg,1635
1636,Drew Carey,1636
1637,Jon Winokur,1637
1638,Warren Buckland,1638
1639,Sherry Diestler,1639
1640,Paul Sloane,1640
1641,WILLIAM SAFIRE,1641
1642,William Strunk Jr.,1642
1643,Rosalie Maggio,1643
1644,M. Neil Browne,1644
1645,David M. Buss,1645
1646,David D. Burns,1646
1647,Leil  Lowndes,1647
1648,Roberta Allen,1648
1649,Esme Raji Codell,1649
1650,Harold R. McAlindon,1650
1651,Richard O'Connor,1651
1652,M. L. Rossi,1652
1653,John T. Walbaum,1653
1654,Nina Wise,1654
1655,Caroline Linse,1655
1656,H.C. Andersen,1656
1657,Claire Maria Ford,1657
1658,Warren Farrell Ph.D.,1658
1659,DANIEL KEYES,1659
1660,Tom Holt,1660
1661,Barbara W. Tuchman,1661
1662,Frank Moorhouse,1662
1663,Robert Hughes,1663
1664,Daniel Yergin,1664
1665,Walter Mosley,1665
1666,Pamela Ribon,1666
1667,Rodman Philbrick,1667
1668,Jeannette Batz,1668
1669,Linda Goodnight,1669
1670,Madelyn K. Anderson,1670
1671,Gary Devon,1671
1672,John Beasant,1672
1673,Brad Meltzer,1673
1674,John le Carre,1674
1675,Christopher Isherwood,1675
1676,Viktor E. Frankl,1676
1677,Cheryl Gochnauer,1677
1678,Dennis Lehane,1678
1679,Z. Barnes,1679
1680,Robert Boyer,1680
1681,Johanna Lindsey,1681
1682,Daniel Pennac,1682
1683,Carol Adrienne,1683
1684,Jean-Paul Sartre,1684
1685,Lawrence Sanders,1685
1686,Edward Karl Wagner,1686
1687,Catherine Ryan Hyde,1687
1688,Muniz SodrÃ©,1688
1689,Roberto Schneider,1689
1690,Pedro de Cieza de LeÃ³n,1690
1691,Claire Booss,1691
1692,Proinsias Mac Cana,1692
1693,P W Joyce,1693
1694,Caitlin Matthews,1694
1695,Michael J Caduto,1695
1696,British Museum,1696
1697,Courtney Davis,1697
1698,Blanche Cirker,1698
1699,James Finn Garner,1699
1700,Mark Baker,1700
1701,JONATHAN KELLERMAN,1701
1702,Greg Iles,1702
1703,Scott Adams,1703
1704,Jon Franklin,1704
1705,Roxana Ferllini Timms,1705
1706,Ridley Pearson,1706
1707,Thomas William Simpson,1707
1708,Michael Baden,1708
1709,Richard Bachman,1709
1710,Lee Child,1710
1711,W.R. Mitchell,1711
1712,Dale Brown,1712
1713,Carol O'Connell,1713
1714,SUE GRAFTON,1714
1715,Richard Flanagan,1715
1716,Bradley Smith,1716
1717,Wallace Hamilton,1717
1718,Larry Wolff,1718
1719,Richard D. Mohr,1719
1720,Len Richmond,1720
1721,Michael Bronski,1721
1722,John Boswell,1722
1723,Herbert Hendin,1723
1724,Eric Marcus,1724
1725,Martha Gever,1725
1726,Laurence Goldstein,1726
1727,Patrick Higgins,1727
1728,Marshall Kirk,1728
1729,Gary Schmidgall,1729
1730,Don Shewey,1730
1731,ROBERT H. HOPCKE,1731
1732,Colin Spencer,1732
1733,Trevor Jacques,1733
1734,Lucy R. Lippard,1734
1735,David Gottlieb,1735
1736,Mike Hippler,1736
1737,Eric E. Rofes,1737
1738,Jamie Sams,1738
1739,John Mccollister,1739
1740,Sylvia Browne,1740
1741,Shirley MacLaine,1741
1742,Shakti Gawain,1742
1743,James Redfield,1743
1744,Gabrielle Roth,1744
1745,Oriah Mountain Dreamer,1745
1746,David Buerge,1746
1747,Hal Zina Bennett,1747
1748,Geoffrey Cornelius,1748
1749,Louis Chunovic,1749
1750,Ellis Weiner,1750
1751,Rob Morrow,1751
1752,Jon Scieszka,1752
1753,Ansel E. Adams,1753
1754,Jana Stone,1754
1755,A. C. Bhaktivedanta Swami Prabhupada,1755
1756,Joyce Wilson,1756
1757,Bill D. Moyers,1757
1758,Francis Murphy,1758
1759,Coleman Barks,1759
1760,James Hillman,1760
1761,Lynn Andrews,1761
1762,Douglas A. Skoog,1762
1763,John McMurry,1763
1764,P. W. Atkins,1764
1765,A. A. Milne,1765
1766,Susannah Leigh,1766
1767,Tim Allen,1767
1768,Staff of the Wall St Journal,1768
1769,Bruce Lansky,1769
1770,Patricia Curtis,1770
1771,Carol Himsel Daly,1771
1772,Cynthia Copeland Lewis,1772
1773,Cyndy Salzmann,1773
1774,Ellen Raskin,1774
1775,James Herriot,1775
1776,Marye Anne Fox,1776
1777,D.F. Shriver,1777
1778,Jacqueline Carey,1778
1779,"Debra K., Dr. Shatoff",1779
1780,Christopher J.  Cramer,1780
1781,Quentin Bell,1781
1782,Raymond D Keene,1782
1783,Kon Grivainis,1783
1784,R. N. Coles,1784
1785,Nancy Farmer,1785
1786,Susanna Moore,1786
1787,Stephen J. Dubner,1787
1788,Sark,1788
1789,Marianne Williamson,1789
1790,Katie Roiphe,1790
1791,Nikos Kazantzakis,1791
1792,BRET EASTON ELLIS,1792
1793,Charles Johnson,1793
1794,Mark Mathabane,1794
1795,Mary Bray Pipher,1795
1796,Jay McInerney,1796
1797,James L. Halperin,1797
1798,Greg Egan,1798
1799,Furio Colombo,1799
1800,George Ancona,1800
1801,Susan Meier,1801
1802,Anna Clarke,1802
1803,Diana Hamilton,1803
1804,Lucy Monroe,1804
1805,Lindsay Armstrong,1805
1806,Emma Darcy,1806
1807,Mary Jo Putney,1807
1808,Chris Sorensen,1808
1809,Erika Pluhar,1809
1810,Iker Jimenez,1810
1811,Eduardo Mendoza,1811
1812,DAN BROWN,1812
1813,"Eugene, Ph.D. Savaiano",1813
1814,Peter Lerangis,1814
1815,Didier Van Cauwelaert,1815
1816,Katherine Neville,1816
1817,Frederic Beigbeder,1817
1818,Roy Willis,1818
1819,Arturo Perez-Reverte,1819
1820,Alejandro Gandara,1820
1821,Arturo Perez Reverte,1821
1822,Isabel Miller,1822
1823,LaVyrle Spencer,1823
1824,Brian Jacques,1824
1825,Alice Leccese Powers,1825
1826,Arthur Hailey,1826
1827,Jack McDevitt,1827
1828,Terry C. Johnston,1828
1829,Tess Gerritsen,1829
1830,Frederick Forsyth,1830
1831,Mark Frost,1831
1832,Ruth Prawer Jhabvala,1832
1833,Chris Maynard,1833
1834,Ted Anton,1834
1835,Peter Nelson,1835
1836,Per Olov Enquist,1836
1837,Emma Bull,1837
1838,David Weber,1838
1839,Maj Sjowall,1839
1840,Leo Marks,1840
1841,Kenneth M. Pollack,1841
1842,Azar Nafisi,1842
1843,Tony Horwitz,1843
1844,Leif Enger,1844
1845,Betty J. Eadie,1845
1846,H. B. Gilmour,1846
1847,Elizabeth Moran,1847
1848,Lynn Beach,1848
1849,Adele Faber,1849
1850,Patricia Burstein,1850
1851,David Stick,1851
1852,Daley,1852
1853,Alan Dean Foster,1853
1854,Donald F Glut,1854
1855,Peter Jenkins,1855
1856,Earthworks Group,1856
1857,Cindy Ross,1857
1858,Gretchen McHugh,1858
1859,Sharon A. Feaster,1859
1860,R.L. Stine,1860
1861,Anne E. Edwards,1861
1862,Marilyn Kaye,1862
1863,Gordon Korman,1863
1864,Ann M. Martin,1864
1865,Khristine Page,1865
1866,Elaine Coffman,1866
1867,JANE FEATHER,1867
1868,Gaelen Foley,1868
1869,Claire Delacroix,1869
1870,Rachel Gibson,1870
1871,Elizabeth Bevarly,1871
1872,Rosemary Rogers,1872
1873,Maureen Child,1873
1874,Cassie Edwards,1874
1875,Leigh Greenwood,1875
1876,Marsha Canham,1876
1877,Victoria Alexander,1877
1878,Connie Mason,1878
1879,Nan Ryan,1879
1880,Rebecca Brandewyne,1880
1881,Susan Elizabeth Phillips,1881
1882,Brenda Joyce,1882
1883,Pamela Britton,1883
1884,Sandra Hill,1884
1885,Judith Ivory,1885
1886,CANDICE PROCTOR,1886
1887,Madeline Hunter,1887
